country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
DNK,Denmark,parliament,1947-10-28,12.4,17.0,150,KF,Konservative,Conservatives,7.2186,21,541,121.0,387.0,590
DNK,Denmark,parliament,1947-10-28,6.9,10.0,150,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,541,121.0,387.0,211
DNK,Denmark,parliament,1947-10-28,6.8,9.0,150,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,541,121.0,387.0,1239
DNK,Denmark,parliament,1947-10-28,4.5,6.0,150,RF,Retsforbund,Justice Party,6.0,21,541,121.0,387.0,1606
DNK,Denmark,parliament,1947-10-28,2.2,3.0,150,HV,Hovedstadens Venstre,Liberals of the Capital,6.0,21,541,121.0,387.0,1786
DNK,Denmark,parliament,1947-10-28,,2.0,150,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,541,121.0,387.0,1634
DNK,Denmark,parliament,1947-10-28,1.2,0.0,150,DS,Dansk Samling,Danish Union,8.7,21,541,121.0,387.0,412
DNK,Denmark,parliament,1950-09-05,39.6,59.0,151,Sd,Socialdemokraterne,Social Democrats,3.8011,21,430,541.0,408.0,1629
DNK,Denmark,parliament,1950-09-05,21.3,32.0,151,V,Venstre,Liberal Party,7.292000000000001,21,430,541.0,408.0,1605
DNK,Denmark,parliament,1950-09-05,17.8,27.0,151,KF,Konservative,Conservatives,7.2186,21,430,541.0,408.0,590
DNK,Denmark,parliament,1950-09-05,8.2,12.0,151,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,430,541.0,408.0,211
DNK,Denmark,parliament,1950-09-05,8.2,12.0,151,RF,Retsforbund,Justice Party,6.0,21,430,541.0,408.0,1606
DNK,Denmark,parliament,1950-09-05,4.6,7.0,151,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,430,541.0,408.0,1239
DNK,Denmark,parliament,1950-09-05,,2.0,151,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,430,541.0,408.0,1634
DNK,Denmark,parliament,1950-09-05,0.3,0.0,151,SP,Slesvigsk Parti,Schleswig Party,,21,430,541.0,408.0,812
DNK,Denmark,parliament,1953-04-21,40.4,61.0,151,Sd,Socialdemokraterne,Social Democrats,3.8011,21,213,430.0,36.0,1629
DNK,Denmark,parliament,1953-04-21,22.1,33.0,151,V,Venstre,Liberal Party,7.292000000000001,21,213,430.0,36.0,1605
DNK,Denmark,parliament,1953-04-21,17.3,26.0,151,KF,Konservative,Conservatives,7.2186,21,213,430.0,36.0,590
DNK,Denmark,parliament,1953-04-21,8.6,13.0,151,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,213,430.0,36.0,211
DNK,Denmark,parliament,1953-04-21,5.6,9.0,151,RF,Retsforbund,Justice Party,6.0,21,213,430.0,36.0,1606
DNK,Denmark,parliament,1953-04-21,4.8,7.0,151,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,213,430.0,36.0,1239
DNK,Denmark,parliament,1953-04-21,,2.0,151,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,213,430.0,36.0,1634
DNK,Denmark,parliament,1953-04-21,0.8,0.0,151,DS,Dansk Samling,Danish Union,8.7,21,213,430.0,36.0,412
DNK,Denmark,parliament,1953-09-22,41.3,74.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,630,213.0,359.0,1629
DNK,Denmark,parliament,1953-09-22,23.1,42.0,179,V,Venstre,Liberal Party,7.292000000000001,21,630,213.0,359.0,1605
DNK,Denmark,parliament,1953-09-22,16.8,30.0,179,KF,Konservative,Conservatives,7.2186,21,630,213.0,359.0,590
DNK,Denmark,parliament,1953-09-22,7.8,14.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,630,213.0,359.0,211
DNK,Denmark,parliament,1953-09-22,4.3,8.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,630,213.0,359.0,1239
DNK,Denmark,parliament,1953-09-22,3.5,6.0,179,RF,Retsforbund,Justice Party,6.0,21,630,213.0,359.0,1606
DNK,Denmark,parliament,1953-09-22,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,630,213.0,359.0,1634
DNK,Denmark,parliament,1953-09-22,0.5,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,630,213.0,359.0,812
DNK,Denmark,parliament,1953-09-22,2.7,0.0,179,DU,De Uafhængige,Independents Party,6.0,21,630,213.0,359.0,538
DNK,Denmark,parliament,1957-05-14,39.4,70.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,263,630.0,218.0,1629
DNK,Denmark,parliament,1957-05-14,25.1,45.0,179,V,Venstre,Liberal Party,7.292000000000001,21,263,630.0,218.0,1605
DNK,Denmark,parliament,1957-05-14,16.6,30.0,179,KF,Konservative,Conservatives,7.2186,21,263,630.0,218.0,590
DNK,Denmark,parliament,1957-05-14,7.8,14.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,263,630.0,218.0,211
DNK,Denmark,parliament,1957-05-14,5.3,9.0,179,RF,Retsforbund,Justice Party,6.0,21,263,630.0,218.0,1606
DNK,Denmark,parliament,1957-05-14,3.1,6.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,263,630.0,218.0,1239
DNK,Denmark,parliament,1957-05-14,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,263,630.0,218.0,1634
DNK,Denmark,parliament,1957-05-14,0.4,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,263,630.0,218.0,812
DNK,Denmark,parliament,1957-05-14,2.3,0.0,179,DU,De Uafhængige,Independents Party,6.0,21,263,630.0,218.0,538
DNK,Denmark,parliament,1960-11-15,42.1,76.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,73,263.0,467.0,1629
DNK,Denmark,parliament,1960-11-15,21.1,38.0,179,V,Venstre,Liberal Party,7.292000000000001,21,73,263.0,467.0,1605
DNK,Denmark,parliament,1960-11-15,17.9,32.0,179,KF,Konservative,Conservatives,7.2186,21,73,263.0,467.0,590
DNK,Denmark,parliament,1960-11-15,6.1,11.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,73,263.0,467.0,1644
DNK,Denmark,parliament,1960-11-15,5.8,11.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,73,263.0,467.0,211
DNK,Denmark,parliament,1960-11-15,3.3,6.0,179,DU,De Uafhængige,Independents Party,6.0,21,73,263.0,467.0,538
DNK,Denmark,parliament,1960-11-15,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,73,263.0,467.0,1634
DNK,Denmark,parliament,1960-11-15,0.4,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,73,263.0,467.0,812
DNK,Denmark,parliament,1960-11-15,1.1,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,73,263.0,467.0,1239
DNK,Denmark,parliament,1960-11-15,2.2,0.0,179,RF,Retsforbund,Justice Party,6.0,21,73,263.0,467.0,1606
DNK,Denmark,parliament,1964-09-22,41.9,76.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,288,73.0,841.0,1629
DNK,Denmark,parliament,1964-09-22,20.8,38.0,179,V,Venstre,Liberal Party,7.292000000000001,21,288,73.0,841.0,1605
DNK,Denmark,parliament,1964-09-22,20.1,36.0,179,KF,Konservative,Conservatives,7.2186,21,288,73.0,841.0,590
DNK,Denmark,parliament,1964-09-22,5.8,10.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,288,73.0,841.0,1644
DNK,Denmark,parliament,1964-09-22,5.3,10.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,288,73.0,841.0,211
DNK,Denmark,parliament,1964-09-22,2.5,5.0,179,DU,De Uafhængige,Independents Party,6.0,21,288,73.0,841.0,538
DNK,Denmark,parliament,1964-09-22,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,288,73.0,841.0,1634
DNK,Denmark,parliament,1964-09-22,1.2,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,288,73.0,841.0,1239
DNK,Denmark,parliament,1964-09-22,1.3,0.0,179,RF,Retsforbund,Justice Party,6.0,21,288,73.0,841.0,1606
DNK,Denmark,parliament,1966-11-22,38.26,69.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,97,288.0,660.0,1629
DNK,Denmark,parliament,1966-11-22,19.29,35.0,179,V,Venstre,Liberal Party,7.292000000000001,21,97,288.0,660.0,1605
DNK,Denmark,parliament,1966-11-22,18.68,34.0,179,KF,Konservative,Conservatives,7.2186,21,97,288.0,660.0,590
DNK,Denmark,parliament,1966-11-22,10.9,20.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,97,288.0,660.0,1644
DNK,Denmark,parliament,1966-11-22,7.3,13.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,97,288.0,660.0,211
DNK,Denmark,parliament,1966-11-22,2.5,4.0,179,LC,Liberalt Centrum,Liberal Centre,6.0,21,97,288.0,660.0,1478
DNK,Denmark,parliament,1966-11-22,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,97,288.0,660.0,1634
DNK,Denmark,parliament,1966-11-22,1.6,0.0,179,DU,De Uafhængige,Independents Party,6.0,21,97,288.0,660.0,538
DNK,Denmark,parliament,1968-01-23,34.1,62.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,531,97.0,825.0,1629
DNK,Denmark,parliament,1968-01-23,20.4,37.0,179,KF,Konservative,Conservatives,7.2186,21,531,97.0,825.0,590
DNK,Denmark,parliament,1968-01-23,18.6,34.0,179,V,Venstre,Liberal Party,7.292000000000001,21,531,97.0,825.0,1605
DNK,Denmark,parliament,1968-01-23,15.0,27.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,531,97.0,825.0,211
DNK,Denmark,parliament,1968-01-23,6.1,11.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,531,97.0,825.0,1644
DNK,Denmark,parliament,1968-01-23,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,531,97.0,825.0,1634
DNK,Denmark,parliament,1968-01-23,2.0,4.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,531,97.0,825.0,189
DNK,Denmark,parliament,1968-01-23,1.3,0.0,179,LC,Liberalt Centrum,Liberal Centre,6.0,21,531,97.0,825.0,1478
DNK,Denmark,parliament,1968-01-23,1.04,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,531,97.0,825.0,1239
DNK,Denmark,parliament,1971-09-21,37.3,70.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,400,531.0,596.0,1629
DNK,Denmark,parliament,1971-09-21,16.7,31.0,179,KF,Konservative,Conservatives,7.2186,21,400,531.0,596.0,590
DNK,Denmark,parliament,1971-09-21,15.6,30.0,179,V,Venstre,Liberal Party,7.292000000000001,21,400,531.0,596.0,1605
DNK,Denmark,parliament,1971-09-21,14.3,27.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,400,531.0,596.0,211
DNK,Denmark,parliament,1971-09-21,9.1,17.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,400,531.0,596.0,1644
DNK,Denmark,parliament,1971-09-21,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,400,531.0,596.0,1634
DNK,Denmark,parliament,1971-09-21,2.0,0.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,400,531.0,596.0,1331
DNK,Denmark,parliament,1971-09-21,1.6,0.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,400,531.0,596.0,189
DNK,Denmark,parliament,1971-09-21,1.4,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,400,531.0,596.0,1239
DNK,Denmark,parliament,1971-09-21,1.7,0.0,179,RF,Retsforbund,Justice Party,6.0,21,400,531.0,596.0,1606
DNK,Denmark,parliament,1973-12-04,25.6,46.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,64,400.0,320.0,1629
DNK,Denmark,parliament,1973-12-04,15.9,27.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,64,400.0,320.0,978
DNK,Denmark,parliament,1973-12-04,12.3,22.0,179,V,Venstre,Liberal Party,7.292000000000001,21,64,400.0,320.0,1605
DNK,Denmark,parliament,1973-12-04,11.2,20.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,64,400.0,320.0,211
DNK,Denmark,parliament,1973-12-04,9.2,16.0,179,KF,Konservative,Conservatives,7.2186,21,64,400.0,320.0,590
DNK,Denmark,parliament,1973-12-04,7.8,13.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,64,400.0,320.0,1324
DNK,Denmark,parliament,1973-12-04,6.0,11.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,64,400.0,320.0,1644
DNK,Denmark,parliament,1973-12-04,4.0,7.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,64,400.0,320.0,1331
DNK,Denmark,parliament,1973-12-04,3.6,6.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,64,400.0,320.0,1239
DNK,Denmark,parliament,1973-12-04,2.9,5.0,179,RF,Retsforbund,Justice Party,6.0,21,64,400.0,320.0,1606
DNK,Denmark,parliament,1973-12-04,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,64,400.0,320.0,1634
DNK,Denmark,parliament,1973-12-04,,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,64,400.0,320.0,812
DNK,Denmark,parliament,1973-12-04,,1.0,179,DU,De Uafhængige,Independents Party,6.0,21,64,400.0,320.0,538
DNK,Denmark,parliament,1973-12-04,1.5,0.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,64,400.0,320.0,189
DNK,Denmark,parliament,1975-01-09,29.9,53.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,464,64.0,744.0,1629
DNK,Denmark,parliament,1975-01-09,23.3,42.0,179,V,Venstre,Liberal Party,7.292000000000001,21,464,64.0,744.0,1605
DNK,Denmark,parliament,1975-01-09,13.6,24.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,464,64.0,744.0,978
DNK,Denmark,parliament,1975-01-09,7.1,13.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,464,64.0,744.0,211
DNK,Denmark,parliament,1975-01-09,5.5,10.0,179,KF,Konservative,Conservatives,7.2186,21,464,64.0,744.0,590
DNK,Denmark,parliament,1975-01-09,5.0,9.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,464,64.0,744.0,1644
DNK,Denmark,parliament,1975-01-09,5.3,9.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,464,64.0,744.0,1331
DNK,Denmark,parliament,1975-01-09,4.2,7.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,464,64.0,744.0,1239
DNK,Denmark,parliament,1975-01-09,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,464,64.0,744.0,1634
DNK,Denmark,parliament,1975-01-09,2.1,4.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,464,64.0,744.0,189
DNK,Denmark,parliament,1975-01-09,2.2,3.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,464,64.0,744.0,1324
DNK,Denmark,parliament,1975-01-09,,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,464,64.0,744.0,812
DNK,Denmark,parliament,1975-01-09,1.8,0.0,179,RF,Retsforbund,Justice Party,6.0,21,464,64.0,744.0,1606
DNK,Denmark,parliament,1977-02-15,37.0,65.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,409,464.0,50.0,1629
DNK,Denmark,parliament,1977-02-15,14.6,26.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,409,464.0,50.0,978
DNK,Denmark,parliament,1977-02-15,12.0,21.0,179,V,Venstre,Liberal Party,7.292000000000001,21,409,464.0,50.0,1605
DNK,Denmark,parliament,1977-02-15,8.5,15.0,179,KF,Konservative,Conservatives,7.2186,21,409,464.0,50.0,590
DNK,Denmark,parliament,1977-02-15,6.4,10.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,409,464.0,50.0,1324
DNK,Denmark,parliament,1977-02-15,3.7,7.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,409,464.0,50.0,1239
DNK,Denmark,parliament,1977-02-15,3.9,7.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,409,464.0,50.0,1644
DNK,Denmark,parliament,1977-02-15,3.4,6.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,409,464.0,50.0,1331
DNK,Denmark,parliament,1977-02-15,3.6,6.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,409,464.0,50.0,211
DNK,Denmark,parliament,1977-02-15,3.3,6.0,179,RF,Retsforbund,Justice Party,6.0,21,409,464.0,50.0,1606
DNK,Denmark,parliament,1977-02-15,2.7,5.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,409,464.0,50.0,189
DNK,Denmark,parliament,1977-02-15,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,409,464.0,50.0,1634
DNK,Denmark,parliament,1977-02-15,,1.0,179,SP,Slesvigsk Parti,Schleswig Party,,21,409,464.0,50.0,812
DNK,Denmark,parliament,1977-02-15,0.9,0.0,179,no-seat,no seat,no seat,,21,409,464.0,50.0,2058
DNK,Denmark,ep,1979-06-10,20.9,4.0,16,Fobe,Folkebevægelsen mod EU,People's Movement against the EU,1.835,21,271,409.0,824.0,749
DNK,Denmark,ep,1979-06-10,21.9,3.0,16,Sd,Socialdemokraterne,Social Democrats,3.8011,21,271,409.0,824.0,1629
DNK,Denmark,ep,1979-06-10,14.5,3.0,16,V,Venstre,Liberal Party,7.292000000000001,21,271,409.0,824.0,1605
DNK,Denmark,ep,1979-06-10,14.0,2.0,16,KF,Konservative,Conservatives,7.2186,21,271,409.0,824.0,590
DNK,Denmark,ep,1979-06-10,4.7,1.0,16,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,271,409.0,824.0,1644
DNK,Denmark,ep,1979-06-10,6.2,1.0,16,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,271,409.0,824.0,1324
DNK,Denmark,ep,1979-06-10,5.8,1.0,16,FrP,Fremskridtspartiet,Progress Party,9.0259,21,271,409.0,824.0,978
DNK,Denmark,ep,1979-06-10,,1.0,16,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,271,409.0,824.0,1634
DNK,Denmark,ep,1979-06-10,1.8,0.0,16,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,271,409.0,824.0,1331
DNK,Denmark,ep,1979-06-10,3.4,0.0,16,RF,Retsforbund,Justice Party,6.0,21,271,409.0,824.0,1606
DNK,Denmark,ep,1979-06-10,3.3,0.0,16,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,271,409.0,824.0,211
DNK,Denmark,ep,1979-06-10,3.5,0.0,16,VS,Venstresocialisterne,Left Socialists,0.8,21,271,409.0,824.0,189
DNK,Denmark,parliament,1979-10-23,38.3,68.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,242,409.0,824.0,1629
DNK,Denmark,parliament,1979-10-23,12.5,22.0,179,KF,Konservative,Conservatives,7.2186,21,242,409.0,824.0,590
DNK,Denmark,parliament,1979-10-23,12.5,22.0,179,V,Venstre,Liberal Party,7.292000000000001,21,242,409.0,824.0,1605
DNK,Denmark,parliament,1979-10-23,11.0,20.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,242,409.0,824.0,978
DNK,Denmark,parliament,1979-10-23,5.9,11.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,242,409.0,824.0,1644
DNK,Denmark,parliament,1979-10-23,5.4,10.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,242,409.0,824.0,211
DNK,Denmark,parliament,1979-10-23,3.2,6.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,242,409.0,824.0,1324
DNK,Denmark,parliament,1979-10-23,3.7,6.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,242,409.0,824.0,189
DNK,Denmark,parliament,1979-10-23,2.6,5.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,242,409.0,824.0,1331
DNK,Denmark,parliament,1979-10-23,2.6,5.0,179,RF,Retsforbund,Justice Party,6.0,21,242,409.0,824.0,1606
DNK,Denmark,parliament,1979-10-23,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,242,409.0,824.0,1634
DNK,Denmark,parliament,1979-10-23,1.9,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,242,409.0,824.0,1239
DNK,Denmark,parliament,1981-12-08,32.9,59.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,179,242.0,379.0,1629
DNK,Denmark,parliament,1981-12-08,14.5,26.0,179,KF,Konservative,Conservatives,7.2186,21,179,242.0,379.0,590
DNK,Denmark,parliament,1981-12-08,11.3,21.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,179,242.0,379.0,1644
DNK,Denmark,parliament,1981-12-08,11.3,20.0,179,V,Venstre,Liberal Party,7.292000000000001,21,179,242.0,379.0,1605
DNK,Denmark,parliament,1981-12-08,8.9,16.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,179,242.0,379.0,978
DNK,Denmark,parliament,1981-12-08,8.3,15.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,179,242.0,379.0,1324
DNK,Denmark,parliament,1981-12-08,5.1,9.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,179,242.0,379.0,211
DNK,Denmark,parliament,1981-12-08,2.6,5.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,179,242.0,379.0,189
DNK,Denmark,parliament,1981-12-08,2.3,4.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,179,242.0,379.0,1331
DNK,Denmark,parliament,1981-12-08,,4.0,179,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,179,242.0,379.0,1634
DNK,Denmark,parliament,1981-12-08,1.1,0.0,179,DKP,Danmarks Kommunistiske Parti,Communist Party of Denmark,1.0,21,179,242.0,379.0,1239
DNK,Denmark,parliament,1981-12-08,1.4,0.0,179,RF,Retsforbund,Justice Party,6.0,21,179,242.0,379.0,1606
DNK,Denmark,parliament,1984-01-10,31.6,56.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,597,179.0,819.0,1629
DNK,Denmark,parliament,1984-01-10,23.4,42.0,179,KF,Konservative,Conservatives,7.2186,21,597,179.0,819.0,590
DNK,Denmark,parliament,1984-01-10,12.1,22.0,179,V,Venstre,Liberal Party,7.292000000000001,21,597,179.0,819.0,1605
DNK,Denmark,parliament,1984-01-10,11.5,21.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,597,179.0,819.0,1644
DNK,Denmark,parliament,1984-01-10,5.5,10.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,597,179.0,819.0,211
DNK,Denmark,parliament,1984-01-10,4.6,8.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,597,179.0,819.0,1324
DNK,Denmark,parliament,1984-01-10,3.6,6.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,597,179.0,819.0,978
DNK,Denmark,parliament,1984-01-10,2.7,5.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,597,179.0,819.0,1331
DNK,Denmark,parliament,1984-01-10,2.7,5.0,179,VS,Venstresocialisterne,Left Socialists,0.8,21,597,179.0,819.0,189
DNK,Denmark,parliament,1984-01-10,,1.0,179,At,Atassut,Solidarity,6.0,21,597,179.0,819.0,2575
DNK,Denmark,parliament,1984-01-10,,1.0,179,Si,Siumut,Forward (Greenland),3.3,21,597,179.0,819.0,74
DNK,Denmark,parliament,1984-01-10,,1.0,179,FF,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,People's Party (Faroe Islands),7.4,21,597,179.0,819.0,2574
DNK,Denmark,parliament,1984-01-10,,1.0,179,Sbf,Sambandsflokkurin,Union Party (Faroe Islands),7.4,21,597,179.0,819.0,1892
DNK,Denmark,parliament,1984-01-10,1.5,0.0,179,RF,Retsforbund,Justice Party,6.0,21,597,179.0,819.0,1606
DNK,Denmark,ep,1984-06-17,20.8,4.0,16,KF,Konservative,Conservatives,7.2186,21,128,597.0,195.0,590
DNK,Denmark,ep,1984-06-17,20.8,4.0,16,Fobe,Folkebevægelsen mod EU,People's Movement against the EU,1.835,21,128,597.0,195.0,749
DNK,Denmark,ep,1984-06-17,19.5,3.0,16,Sd,Socialdemokraterne,Social Democrats,3.8011,21,128,597.0,195.0,1629
DNK,Denmark,ep,1984-06-17,12.5,2.0,16,V,Venstre,Liberal Party,7.292000000000001,21,128,597.0,195.0,1605
DNK,Denmark,ep,1984-06-17,9.2,1.0,16,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,128,597.0,195.0,1644
DNK,Denmark,ep,1984-06-17,6.6,1.0,16,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,128,597.0,195.0,1324
DNK,Denmark,ep,1984-06-17,,1.0,16,GrFa,Grønland og Færøerne,Greenland and Faroe Islands,,21,128,597.0,195.0,1634
DNK,Denmark,ep,1984-06-17,3.5,0.0,16,FrP,Fremskridtspartiet,Progress Party,9.0259,21,128,597.0,195.0,978
DNK,Denmark,ep,1984-06-17,3.1,0.0,16,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,128,597.0,195.0,211
DNK,Denmark,ep,1984-06-17,2.7,0.0,16,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,128,597.0,195.0,1331
DNK,Denmark,ep,1984-06-17,1.3,0.0,16,VS,Venstresocialisterne,Left Socialists,0.8,21,128,597.0,195.0,189
DNK,Denmark,parliament,1987-09-08,29.3,54.0,179,Sd,Socialdemokraterne,Social Democrats,3.8011,21,226,597.0,195.0,1629
DNK,Denmark,parliament,1987-09-08,20.8,38.0,179,KF,Konservative,Conservatives,7.2186,21,226,597.0,195.0,590
DNK,Denmark,parliament,1987-09-08,14.6,27.0,179,SF,Socialistisk Folkeparti,Socialist Peoples Party,2.1347,21,226,597.0,195.0,1644
DNK,Denmark,parliament,1987-09-08,10.5,19.0,179,V,Venstre,Liberal Party,7.292000000000001,21,226,597.0,195.0,1605
DNK,Denmark,parliament,1987-09-08,6.2,11.0,179,RV,Det Radikale Venstre,Danish Social Liberal Party,4.8736,21,226,597.0,195.0,211
DNK,Denmark,parliament,1987-09-08,4.8,9.0,179,CD,Centrumdemokraterne,Centre Democrats,5.5609,21,226,597.0,195.0,1324
DNK,Denmark,parliament,1987-09-08,4.8,9.0,179,FrP,Fremskridtspartiet,Progress Party,9.0259,21,226,597.0,195.0,978
DNK,Denmark,parliament,1987-09-08,2.4,4.0,179,KrF,Kristeligt Folkeparti,Christian People's Party,5.6982,21,226,597.0,195.0,1331
